	allele
40119	HLAA2601
40120	HLAA2601
40121	HLAA2601
40122	HLAA2601
40123	HLAA2601
40124	HLAA2601
40125	HLAA2601
40126	HLAA2601
40127	HLAA2601
40128	HLAA2601
40129	HLAA2601
40130	HLAA2601
40131	HLAA2601
40132	HLAA2601
40133	HLAA2601
40134	HLAA2601
40135	HLAA2601
40136	HLAA2601
40137	HLAA2601
40138	HLAA2601
40139	HLAA2601
40140	HLAA2602
40141	HLAA2602
40142	HLAA2602
40143	HLAA2602
40144	HLAA2602
40145	HLAA2602
40146	HLAA2602
40147	HLAA2602
40148	HLAA2602
40149	HLAA2602
40150	HLAA2602
40151	HLAA2602
40152	HLAA2602
40153	HLAA2602
40154	HLAA2602
40155	HLAA2602
40156	HLAA2602
40157	HLAA2602
40158	HLAA2602
40159	HLAA2602
40160	HLAA2602
40161	HLAA2602
40162	HLAA2602
40163	HLAA2602
40164	HLAA2602
40165	HLAA2602
40166	HLAA2602
40167	HLAA2602
40168	HLAA2602
40169	HLAA2602
40170	HLAA2602
40171	HLAA2602
40172	HLAA2602
40173	HLAA2602
40174	HLAA2602
40175	HLAA2602
40176	HLAA2602
40177	HLAA2602
40178	HLAA2602
40179	HLAA2602
40180	HLAA2602
40181	HLAA2602
40182	HLAA2602
40183	HLAA2602
40184	HLAA2602
40185	HLAA2602
40186	HLAA2602
40187	HLAA2602
40188	HLAA2602
40189	HLAA2602
40190	HLAA2602
40191	HLAA2602
40192	HLAA2602
40193	HLAA2602
40194	HLAA2602
40195	HLAA2602
40196	HLAA2602
40197	HLAA2602
40198	HLAA2602
40199	HLAA2602
40200	HLAA2602
40201	HLAA2602
40202	HLAA2602
40203	HLAA2602
40204	HLAA2602
40205	HLAA2602
40206	HLAA2602
40207	HLAA2602
40208	HLAA2602
40209	HLAA2602
40210	HLAA2602
40211	HLAA2602
40212	HLAA2602
40213	HLAA2602
40214	HLAA2602
40215	HLAA2602
40216	HLAA2602
40217	HLAA2602
40218	HLAA2602
40219	HLAA2602
40220	HLAA2602
40221	HLAA2602
40222	HLAA2602
40223	HLAA2602
40224	HLAA2602
40225	HLAA2602
40226	HLAA2602
40227	HLAA2602
40228	HLAA2602
40229	HLAA2602
40230	HLAA2602
40231	HLAA2602
40232	HLAA2602
40233	HLAA2602
40234	HLAA2602
40235	HLAA2602
40236	HLAA2602
40237	HLAA2602
40238	HLAA2602
40239	HLAA2602
40240	HLAA2602
40241	HLAA2602
40242	HLAA2602
40243	HLAA2602
40244	HLAA2602
40245	HLAA2602
40246	HLAA2602
40247	HLAA2602
40248	HLAA2602
40249	HLAA2602
40250	HLAA2602
40251	HLAA2602
40252	HLAA2602
40253	HLAA2602
40254	HLAA2602
40255	HLAA2602
40256	HLAA2602
40257	HLAA2602
40258	HLAA2602
40259	HLAA2602
40260	HLAA2602
40261	HLAA2602
40262	HLAA2602
40263	HLAA2602
40264	HLAA2602
40265	HLAA2602
40266	HLAA2602
40267	HLAA2602
40268	HLAA2602
40269	HLAA2602
40270	HLAA2602
40271	HLAA2602
40272	HLAA2602
40273	HLAA2602
40274	HLAA2602
40275	HLAA2602
40276	HLAA2602
40277	HLAA2602
40278	HLAA2602
40279	HLAA2602
40280	HLAA2602
40281	HLAA2602
40282	HLAA2602
40283	HLAA2602
40284	HLAA2602
40285	HLAA2602
40286	HLAA2602
40287	HLAA2602
40288	HLAA2602
40289	HLAA2602
40290	HLAA2602
40291	HLAA2602
40292	HLAA2602
40293	HLAA2602
40294	HLAA2602
40295	HLAA2602
40296	HLAA2602
40297	HLAA2602
40298	HLAA2602
40299	HLAA2602
40300	HLAA2602
40301	HLAA2602
40302	HLAA2602
40303	HLAA2602
40304	HLAA2602
40305	HLAA2602
40306	HLAA2602
40307	HLAA2602
40308	HLAA2602
40309	HLAA2602
40310	HLAA2602
40311	HLAA2602
40312	HLAA2602
40313	HLAA2602
40314	HLAA2602
40315	HLAA2602
40316	HLAA2602
40317	HLAA2602
40318	HLAA2602
40319	HLAA2602
40320	HLAA2602
40321	HLAA2602
40322	HLAA2602
40323	HLAA2602
40324	HLAA2602
40325	HLAA2602
40326	HLAA2602
40327	HLAA2602
40328	HLAA2602
40329	HLAA2602
40330	HLAA2602
40331	HLAA2602
40332	HLAA2602
40333	HLAA2602
40334	HLAA2602
40335	HLAA2602
40336	HLAA2602
40337	HLAA2602
40338	HLAA2602
40339	HLAA2602
40340	HLAA2602
40341	HLAA2602
40342	HLAA2603
40343	HLAA2603
40344	HLAA2603
40345	HLAA2603
40346	HLAA2603
40347	HLAA2603
40348	HLAA2603
40349	HLAA2603
40350	HLAA2603
40351	HLAA2603
40352	HLAA2603
40353	HLAA2603
40354	HLAA2603
40355	HLAA2603
40356	HLAA2603
40357	HLAA2603
40358	HLAA2603
40359	HLAA2603
40360	HLAA2603
40361	HLAA2603
40362	HLAA2603
40363	HLAA2603
40364	HLAA2603
40365	HLAA2603
40366	HLAA2603
40367	HLAA2603
40368	HLAA2603
40369	HLAA2603
40370	HLAA2603
40371	HLAA2603
40372	HLAA2603
40373	HLAA2603
40374	HLAA2603
40375	HLAA2603
40376	HLAA2603
40377	HLAA2603
40378	HLAA2603
40379	HLAA2603
40380	HLAA2603
40381	HLAA2603
40382	HLAA2603
40383	HLAA2603
40384	HLAA2603
40385	HLAA2603
40386	HLAA2603
40387	HLAA2603
40388	HLAA2603
40389	HLAA2603
40390	HLAA2603
40391	HLAA2603
40392	HLAA2603
40393	HLAA2603
40394	HLAA2603
40395	HLAA2603
40396	HLAA2603
40397	HLAA2603
40398	HLAA2603
40399	HLAA2603
40400	HLAA2603
40401	HLAA2603
40402	HLAA2603
40403	HLAA2603
40404	HLAA2603
40405	HLAA2603
40406	HLAA2603
40407	HLAA2603
40408	HLAA2603
40409	HLAA2603
40410	HLAA2603
40411	HLAA2603
40412	HLAA2603
40413	HLAA2603
40414	HLAA2603
40415	HLAA2603
40416	HLAA2603
40417	HLAA2603
40418	HLAA2603
40419	HLAA2603
40420	HLAA2603
40421	HLAA2603
40422	HLAA2603
40423	HLAA2603
40424	HLAA2603
40425	HLAA2603
40426	HLAA2603
40427	HLAA2603
40428	HLAA2603
40429	HLAA2603
40430	HLAA2603
40431	HLAA2603
40432	HLAA2603
40433	HLAA2603
40434	HLAA2603
40435	HLAA2603
40436	HLAA2603
40437	HLAA2603
40438	HLAA2603
40439	HLAA2603
40440	HLAA2603
40441	HLAA2603
40442	HLAA2603
40443	HLAA2603
40444	HLAA2603
40445	HLAA2603
40446	HLAA2603
40447	HLAA2603
40448	HLAA2603
40449	HLAA2603
40450	HLAA2603
40451	HLAA2603
40452	HLAA2603
40453	HLAA2603
40454	HLAA2603
40455	HLAA2603
40456	HLAA2603
40457	HLAA2603
40458	HLAA2603
40459	HLAA2603
40460	HLAA2603
40461	HLAA2603
40462	HLAA2603
40463	HLAA2603
40464	HLAA2603
40465	HLAA2603
40466	HLAA2603
40467	HLAA2603
40468	HLAA2603
40469	HLAA2603
40470	HLAA2603
40471	HLAA2603
40472	HLAA2603
40473	HLAA2603
40474	HLAA2603
40475	HLAA2603
40476	HLAA2603
40477	HLAA2603
40478	HLAA2603
40479	HLAA2603
40480	HLAA2603
40481	HLAA2603
40482	HLAA2603
40483	HLAA2603
40484	HLAA2603
40485	HLAA2603
40486	HLAA2603
40487	HLAA2603
40488	HLAA2603
40489	HLAA2603
40490	HLAA2603
40491	HLAA2603
40492	HLAA2603
40493	HLAA2603
40494	HLAA2603
40495	HLAA2603
40496	HLAA2603
40497	HLAA2603
40498	HLAA2603
40499	HLAA2603
40500	HLAA2603
40501	HLAA2603
40502	HLAA2603
40503	HLAA2603
40504	HLAA2603
40505	HLAA2603
40506	HLAA2603
40507	HLAA2603
40508	HLAA2603
40509	HLAA2603
40510	HLAA2603
40511	HLAA2603
40512	HLAA2603
40513	HLAA2603
40514	HLAA2603
40515	HLAA2603
40516	HLAA2603
40517	HLAA2603
40518	HLAA2603
40519	HLAA2603
40520	HLAA2603
40521	HLAA2603
40522	HLAA2603
40523	HLAA2603
40524	HLAA2603
40525	HLAA2603
40526	HLAA2603
40527	HLAA2603
40528	HLAA2603
40529	HLAA2603
40530	HLAA2603
40531	HLAA2603
40532	HLAA2603
40533	HLAA2603
40534	HLAA2603
40535	HLAA2603
40536	HLAA2603
40537	HLAA2603
40538	HLAA2603
40539	HLAA2603
40540	HLAA2603
40541	HLAA2603
40542	HLAA2603
40543	HLAA2603
40544	HLAA2603
40545	HLAA2603
40546	HLAA2603
40547	HLAA2902
40548	HLAA2902
40549	HLAA2902
40550	HLAA2902
40551	HLAA2902
40552	HLAA2902
40553	HLAA2902
40554	HLAA2902
40555	HLAA2902
40556	HLAA2902
40557	HLAA2902
40558	HLAA2902
40559	HLAA2902
40560	HLAA2902
40561	HLAA2902
40562	HLAA2902
40563	HLAA2902
40564	HLAA2902
40565	HLAA2902
40566	HLAA2902
40567	HLAA2902
40568	HLAA2902
40569	HLAA2902
40570	HLAA2902
40571	HLAA2902
40572	HLAA2902
40573	HLAA2902
40574	HLAA2902
40575	HLAA2902
40576	HLAA2902
40577	HLAA2902
40578	HLAA2902
40579	HLAA2902
40580	HLAA2902
40581	HLAA2902
40582	HLAA2902
40583	HLAA2902
40584	HLAA2902
40585	HLAA2902
40586	HLAA2902
40587	HLAA2902
40588	HLAA2902
40589	HLAA2902
40590	HLAA2902
40591	HLAA2902
40592	HLAA2902
40593	HLAA2902
40594	HLAA2902
40595	HLAA2902
40596	HLAA2902
40597	HLAA2902
40598	HLAA2902
40599	HLAA2902
40600	HLAA2902
40601	HLAA2902
40602	HLAA2902
40603	HLAA2902
40604	HLAA2902
40605	HLAA2902
40606	HLAA2902
40607	HLAA2902
40608	HLAA2902
40609	HLAA2902
40610	HLAA2902
40611	HLAA2902
40612	HLAA2902
40613	HLAA2902
40614	HLAA2902
40615	HLAA2902
40616	HLAA2902
40617	HLAA2902
40618	HLAA2902
40619	HLAA2902
40620	HLAA2902
40621	HLAA2902
40622	HLAA2902
40623	HLAA2902
40624	HLAA2902
40625	HLAA2902
40626	HLAA2902
40627	HLAA2902
40628	HLAA2902
40629	HLAA2902
40630	HLAA2902
40631	HLAA2902
40632	HLAA2902
40633	HLAA2902
40634	HLAA2902
40635	HLAA2902
40636	HLAA2902
40637	HLAA2902
40638	HLAA2902
40639	HLAA2902
40640	HLAA2902
40641	HLAA2902
40642	HLAA2902
40643	HLAA2902
40644	HLAA2902
40645	HLAA2902
40646	HLAA2902
40647	HLAA2902
40648	HLAA2902
40649	HLAA2902
40650	HLAA2902
40651	HLAA2902
40652	HLAA2902
40653	HLAA2902
40654	HLAA2902
40655	HLAA2902
40656	HLAA2902
40657	HLAA2902
40658	HLAA2902
40659	HLAA2902
40660	HLAA2902
40661	HLAA2902
40662	HLAA2902
40663	HLAA2902
40664	HLAA2902
40665	HLAA2902
40666	HLAA2902
40667	HLAA2902
40668	HLAA2902
40669	HLAA2902
40670	HLAA2902
40671	HLAA2902
40672	HLAA2902
40673	HLAA2902
40674	HLAA2902
40675	HLAA2902
40676	HLAA2902
40677	HLAA2902
40678	HLAA2902
40679	HLAA2902
40680	HLAA2902
40681	HLAA2902
40682	HLAA2902
40683	HLAA2902
40684	HLAA2902
40685	HLAA2902
40686	HLAA2902
40687	HLAA2902
40688	HLAA2902
40689	HLAA2902
40690	HLAA2902
40691	HLAA2902
40692	HLAA2902
40693	HLAA2902
40694	HLAA2902
40695	HLAA2902
40696	HLAA2902
40697	HLAA2902
40698	HLAA2902
40699	HLAA2902
40700	HLAA2902
40701	HLAA2902
40702	HLAA2902
40703	HLAA2902
40704	HLAA2902
40705	HLAA2902
40706	HLAA2902
40707	HLAA2902
40708	HLAA2902
40709	HLAA2902
40710	HLAA2902
40711	HLAA2902
40712	HLAA2902
40713	HLAA2902
40714	HLAA2902
40715	HLAA2902
40716	HLAA2902
40717	HLAA2902
40718	HLAA2902
40719	HLAA2902
40720	HLAA2902
40721	HLAA2902
40722	HLAA2902
40723	HLAA2902
40724	HLAA2902
40725	HLAA2902
40726	HLAA2902
40727	HLAA2902
40728	HLAA2902
40729	HLAA2902
40730	HLAA2902
40731	HLAA2902
40732	HLAA2902
40733	HLAA2902
40734	HLAA2902
40735	HLAA2902
40736	HLAA2902
40737	HLAA2902
40738	HLAA2902
40739	HLAA2902
40740	HLAA2902
40741	HLAA2902
40742	HLAA2902
40743	HLAA2902
40744	HLAA2902
40745	HLAA2902
40746	HLAA2902
40747	HLAA2902
40748	HLAA2902
40749	HLAA2902
40750	HLAA2902
40751	HLAA2902
40752	HLAA2902
40753	HLAA2902
40754	HLAA2902
40755	HLAA2902
40756	HLAA2902
40757	HLAA2902
40758	HLAA2902
40759	HLAA2902
40760	HLAA2902
40761	HLAA2902
40762	HLAA2902
40763	HLAA2902
40764	HLAA2902
40765	HLAA2902
40766	HLAA2902
40767	HLAA2902
40768	HLAA2902
40769	HLAA2902
40770	HLAA2902
40771	HLAA2902
40772	HLAA2902
40773	HLAA2902
40774	HLAA2902
40775	HLAA2902
40776	HLAA2902
40777	HLAA2902
40778	HLAA2902
40779	HLAA2902
40780	HLAA2902
40781	HLAA2902
40782	HLAA2902
40783	HLAA2902
40784	HLAA2902
40785	HLAA2902
40786	HLAA2902
40787	HLAA2902
40788	HLAA2902
40789	HLAA2902
40790	HLAA2902
40791	HLAA2902
40792	HLAA2902
40793	HLAA2902
40794	HLAA2902
40795	HLAA2902
40796	HLAA2902
40797	HLAA2902
40798	HLAA2902
40799	HLAA2902
40800	HLAA2902
40801	HLAA2902
40802	HLAA2902
40803	HLAA2902
40804	HLAA2902
40805	HLAA2902
40806	HLAA2902
40807	HLAA2902
40808	HLAA2902
40809	HLAA2902
40810	HLAA2902
40811	HLAA2902
40812	HLAA2902
40813	HLAA2902
40814	HLAA2902
40815	HLAA2902
40816	HLAA2902
40817	HLAA2902
40818	HLAA2902
40819	HLAA2902
40820	HLAA2902
40821	HLAA2902
40822	HLAA2902
40823	HLAA2902
40824	HLAA2902
40825	HLAA2902
40826	HLAA2902
40827	HLAA2902
40828	HLAA2902
40829	HLAA2902
40830	HLAA2902
40831	HLAA2902
40832	HLAA2902
40833	HLAA2902
40834	HLAA2902
40835	HLAA2902
40836	HLAA2902
40837	HLAA2902
40838	HLAA2902
40839	HLAA2902
40840	HLAA2902
40841	HLAA2902
40842	HLAA2902
40843	HLAA2902
40844	HLAA2902
40845	HLAA2902
40846	HLAA2902
40847	HLAA2902
40848	HLAA2902
40849	HLAA2902
40850	HLAA2902
40851	HLAA2902
40852	HLAA2902
40853	HLAA2902
40854	HLAA2902
40855	HLAA2902
40856	HLAA2902
40857	HLAA2902
40858	HLAA2902
40859	HLAA2902
40860	HLAA2902
40861	HLAA2902
40862	HLAA2902
40863	HLAA2902
40864	HLAA2902
40865	HLAA2902
40866	HLAA2902
40867	HLAA2902
40868	HLAA2902
40869	HLAA2902
40870	HLAA2902
40871	HLAA2902
40872	HLAA2902
40873	HLAA2902
40874	HLAA2902
40875	HLAA2902
40876	HLAA2902
40877	HLAA2902
40878	HLAA2902
40879	HLAA2902
40880	HLAA2902
40881	HLAA2902
40882	HLAA2902
40883	HLAA2902
40884	HLAA2902
40885	HLAA2902
40886	HLAA2902
40887	HLAA2902
40888	HLAA2902
40889	HLAA2902
40890	HLAA2902
40891	HLAA2902
40892	HLAA2902
40893	HLAA2902
40894	HLAA2902
40895	HLAA2902
40896	HLAA2902
40897	HLAA2902
40898	HLAA2902
40899	HLAA2902
40900	HLAA2902
40901	HLAA2902
40902	HLAA2902
40903	HLAA2902
40904	HLAA2902
40905	HLAA2902
40906	HLAA2902
40907	HLAA2902
40908	HLAA2902
40909	HLAA2902
40910	HLAA2902
40911	HLAA2902
40912	HLAA2902
40913	HLAA2902
40914	HLAA2902
40915	HLAA2902
40916	HLAA2902
40917	HLAA2902
40918	HLAA2902
40919	HLAA2902
40920	HLAA2902
40921	HLAA2902
40922	HLAA2902
40923	HLAA2902
40924	HLAA2902
40925	HLAA2902
40926	HLAA2902
40927	HLAA2902
40928	HLAA2902
40929	HLAA2902
40930	HLAA2902
40931	HLAA2902
40932	HLAA2902
40933	HLAA2902
40934	HLAA2902
40935	HLAA2902
40936	HLAA2902
40937	HLAA2902
40938	HLAA2902
40939	HLAA2902
40940	HLAA2902
40941	HLAA2902
40942	HLAA2902
40943	HLAA2902
40944	HLAA2902
40945	HLAA2902
40946	HLAA2902
40947	HLAA2902
40948	HLAA2902
40949	HLAA2902
40950	HLAA2902
40951	HLAA2902
40952	HLAA2902
40953	HLAA2902
40954	HLAA2902
40955	HLAA2902
40956	HLAA2902
40957	HLAA2902
40958	HLAA2902
40959	HLAA2902
40960	HLAA2902
40961	HLAA2902
40962	HLAA2902
40963	HLAA2902
40964	HLAA2902
40965	HLAA2902
40966	HLAA2902
40967	HLAA2902
40968	HLAA2902
40969	HLAA2902
40970	HLAA2902
40971	HLAA2902
40972	HLAA2902
40973	HLAA2902
40974	HLAA2902
40975	HLAA2902
40976	HLAA2902
40977	HLAA2902
40978	HLAA2902
40979	HLAA2902
40980	HLAA2902
40981	HLAA2902
40982	HLAA2902
40983	HLAA2902
40984	HLAA2902
40985	HLAA2902
40986	HLAA2902
40987	HLAA2902
40988	HLAA2902
40989	HLAA2902
40990	HLAA2902
40991	HLAA2902
40992	HLAA2902
40993	HLAA2902
40994	HLAA2902
40995	HLAA2902
40996	HLAA2902
40997	HLAA2902
40998	HLAA2902
40999	HLAA2902
41000	HLAA2902
41001	HLAA2902
41002	HLAA2902
41003	HLAA2902
41004	HLAA2902
41005	HLAA2902
41006	HLAA2902
41007	HLAA2902
41008	HLAA2902
41009	HLAA2902
41010	HLAA2902
41011	HLAA2902
41012	HLAA2902
41013	HLAA2902
41014	HLAA2902
41015	HLAA2902
41016	HLAA2902
41017	HLAA2902
41018	HLAA2902
41019	HLAA2902
41020	HLAA2902
41021	HLAA2902
41022	HLAA2902
41023	HLAA2902
41024	HLAA2902
41025	HLAA2902
41026	HLAA2902
41027	HLAA2902
41028	HLAA2902
41029	HLAA2902
41030	HLAA2902
41031	HLAA2902
41032	HLAA2902
41033	HLAA2902
41034	HLAA2902
41035	HLAA2902
41036	HLAA2902
41037	HLAA2902
41038	HLAA2902
41039	HLAA2902
41040	HLAA2902
41041	HLAA2902
41042	HLAA2902
41043	HLAA2902
41044	HLAA2902
41045	HLAA2902
41046	HLAA2902
41047	HLAA2902
41048	HLAA2902
41049	HLAA2902
41050	HLAA2902
41051	HLAA2902
41052	HLAA2902
41053	HLAA2902
41054	HLAA2902
41055	HLAA2902
41056	HLAA2902
41057	HLAA2902
41058	HLAA2902
41059	HLAA2902
41060	HLAA2902
41061	HLAA2902
41062	HLAA2902
41063	HLAA2902
41064	HLAA2902
41065	HLAA2902
41066	HLAA2902
41067	HLAA2902
41068	HLAA2902
41069	HLAA2902
41070	HLAA2902
41071	HLAA2902
41072	HLAA2902
41073	HLAA2902
41074	HLAA2902
41075	HLAA2902
41076	HLAA2902
41077	HLAA2902
41078	HLAA2902
41079	HLAA2902
41080	HLAA2902
41081	HLAA2902
41082	HLAA2902
41083	HLAA2902
41084	HLAA2902
41085	HLAA2902
41086	HLAA2902
41087	HLAA2902
41088	HLAA2902
41089	HLAA2902
41090	HLAA2902
41091	HLAA2902
41092	HLAA2902
41093	HLAA2902
41094	HLAA2902
41095	HLAA2902
41096	HLAA2902
41097	HLAA2902
41098	HLAA2902
41099	HLAA2902
41100	HLAA2902
41101	HLAA2902
41102	HLAA2902
41103	HLAA2902
41104	HLAA2902
41105	HLAA2902
41106	HLAA2902
41107	HLAA2902
41108	HLAA2902
41109	HLAA2902
41110	HLAA2902
41111	HLAA2902
41112	HLAA2902
41113	HLAA2902
41114	HLAA2902
41115	HLAA2902
41116	HLAA2902
41117	HLAA2902
41118	HLAA2902
41119	HLAA2902
41120	HLAA2902
41121	HLAA2902
41122	HLAA2902
41123	HLAA2902
41124	HLAA2902
41125	HLAA2902
41126	HLAA2902
41127	HLAA2902
41128	HLAA2902
41129	HLAA2902
41130	HLAA2902
41131	HLAA2902
41132	HLAA2902
41133	HLAA2902
41134	HLAA2902
41135	HLAA2902
41136	HLAA2902
41137	HLAA2902
41138	HLAA2902
41139	HLAA2902
41140	HLAA2902
41141	HLAA2902
41142	HLAA2902
41143	HLAA2902
41144	HLAA2902
41145	HLAA2902
41146	HLAA2902
41147	HLAA2902
41148	HLAA2902
41149	HLAA2902
41150	HLAA2902
41151	HLAA2902
41152	HLAA2902
41153	HLAA2902
41154	HLAA2902
41155	HLAA2902
41156	HLAA2902
41157	HLAA2902
41158	HLAA2902
41159	HLAA2902
41160	HLAA2902
41161	HLAA2902
41162	HLAA2902
41163	HLAA2902
41164	HLAA2902
41165	HLAA2902
41166	HLAA2902
41167	HLAA2902
41168	HLAA2902
41169	HLAA2902
41170	HLAA2902
41171	HLAA2902
41172	HLAA2902
41173	HLAA2902
41174	HLAA2902
41175	HLAA2902
41176	HLAA2902
41177	HLAA2902
41178	HLAA2902
41179	HLAA2902
41180	HLAA2902
41181	HLAA2902
41182	HLAA2902
41183	HLAA2902
41184	HLAA2902
41185	HLAA2902
41186	HLAA2902
41187	HLAA2902
41188	HLAA2902
41189	HLAA2902
41190	HLAA2902
41191	HLAA2902
41192	HLAA2902
41193	HLAA2902
41194	HLAA2902
41195	HLAA2902
41196	HLAA2902
41197	HLAA2902
41198	HLAA2902
41199	HLAA2902
41200	HLAA2902
41201	HLAA2902
41202	HLAA2902
41203	HLAA2902
41204	HLAA2902
41205	HLAA2902
41206	HLAA2902
41207	HLAA2902
41208	HLAA2902
41209	HLAA2902
41210	HLAA2902
41211	HLAA2902
41212	HLAA2902
41213	HLAA2902
41214	HLAA2902
41215	HLAA2902
41216	HLAA2902
41217	HLAA2902
41218	HLAA2902
41219	HLAA2902
41220	HLAA2902
41221	HLAA2902
41222	HLAA2902
41223	HLAA2902
41224	HLAA2902
41225	HLAA2902
41226	HLAA2902
41227	HLAA2902
41228	HLAA2902
41229	HLAA2902
41230	HLAA2902
41231	HLAA2902
41232	HLAA2902
41233	HLAA2902
41234	HLAA2902
41235	HLAA2902
41236	HLAA2902
41237	HLAA2902
41238	HLAA2902
41239	HLAA2902
41240	HLAA2902
41241	HLAA2902
41242	HLAA2902
41243	HLAA2902
41244	HLAA2902
41245	HLAA2902
41246	HLAA2902
41247	HLAA2902
41248	HLAA2902
41249	HLAA2902
41250	HLAA2902
41251	HLAA2902
41252	HLAA2902
41253	HLAA2902
41254	HLAA2902
41255	HLAA2902
41256	HLAA2902
41257	HLAA2902
41258	HLAA2902
41259	HLAA2902
41260	HLAA2902
41261	HLAA2902
41262	HLAA2902
41263	HLAA2902
41264	HLAA2902
41265	HLAA2902
41266	HLAA2902
41267	HLAA2902
41268	HLAA2902
41269	HLAA2902
41270	HLAA2902
41271	HLAA2902
41272	HLAA2902
41273	HLAA2902
41274	HLAA2902
41275	HLAA2902
41276	HLAA2902
41277	HLAA2902
41278	HLAA2902
41279	HLAA2902
41280	HLAA2902
41281	HLAA2902
41282	HLAA2902
41283	HLAA2902
41284	HLAA2902
41285	HLAA2902
41286	HLAA2902
41287	HLAA2902
41288	HLAA2902
41289	HLAA2902
41290	HLAA2902
41291	HLAA2902
41292	HLAA2902
41293	HLAA2902
41294	HLAA2902
41295	HLAA2902
41296	HLAA2902
41297	HLAA2902
41298	HLAA2902
41299	HLAA2902
41300	HLAA2902
41301	HLAA2902
41302	HLAA2902
41303	HLAA2902
41304	HLAA2902
41305	HLAA2902
41306	HLAA2902
41307	HLAA2902
41308	HLAA2902
41309	HLAA2902
41310	HLAA2902
41311	HLAA2902
41312	HLAA2902
41313	HLAA2902
41314	HLAA2902
41315	HLAA2902
41316	HLAA2902
41317	HLAA2902
41318	HLAA2902
41319	HLAA2902
41320	HLAA2902
41321	HLAA2902
41322	HLAA2902
41323	HLAA2902
41324	HLAA2902
41325	HLAA2902
41326	HLAA2902
41327	HLAA2902
41328	HLAA2902
41329	HLAA2902
41330	HLAA2902
41331	HLAA2902
41332	HLAA2902
41333	HLAA2902
41334	HLAA2902
41335	HLAA2902
41336	HLAA2902
41337	HLAA2902
41338	HLAA2902
41339	HLAA2902
41340	HLAA2902
41341	HLAA2902
41342	HLAA2902
41343	HLAA2902
41344	HLAA2902
41345	HLAA2902
41346	HLAA2902
41347	HLAA2902
41348	HLAA2902
41349	HLAA2902
41350	HLAA2902
41351	HLAA2902
41352	HLAA2902
41353	HLAA2902
41354	HLAA2902
41355	HLAA2902
41356	HLAA2902
41357	HLAA2902
41358	HLAA2902
41359	HLAA2902
41360	HLAA2902
41361	HLAA2902
41362	HLAA2902
41363	HLAA2902
41364	HLAA2902
41365	HLAA2902
41366	HLAA2902
41367	HLAA2902
41368	HLAA2902
41369	HLAA2902
41370	HLAA2902
41371	HLAA2902
41372	HLAA2902
41373	HLAA2902
41374	HLAA2902
41375	HLAA2902
41376	HLAA2902
41377	HLAA2902
41378	HLAA2902
41379	HLAA2902
41380	HLAA2902
41381	HLAA2902
41382	HLAA2902
41383	HLAA2902
41384	HLAA2902
41385	HLAA2902
41386	HLAA2902
41387	HLAA2902
41388	HLAA2902
41389	HLAA2902
41390	HLAA2902
41391	HLAA2902
41392	HLAA2902
41393	HLAA2902
41394	HLAA2902
41395	HLAA2902
41396	HLAA2902
41397	HLAA2902
41398	HLAA2902
41399	HLAA2902
41400	HLAA2902
41401	HLAA2902
41402	HLAA2902
41403	HLAA2902
41404	HLAA2902
41405	HLAA2902
41406	HLAA2902
41407	HLAA2902
41408	HLAA2902
41409	HLAA2902
41410	HLAA2902
41411	HLAA2902
41412	HLAA2902
41413	HLAA2902
41414	HLAA2902
41415	HLAA2902
41416	HLAA2902
41417	HLAA2902
41418	HLAA2902
41419	HLAA2902
41420	HLAA2902
41421	HLAA2902
41422	HLAA2902
41423	HLAA2902
41424	HLAA2902
41425	HLAA2902
41426	HLAA2902
41427	HLAA2902
41428	HLAA2902
41429	HLAA2902
41430	HLAA2902
41431	HLAA2902
41432	HLAA2902
41433	HLAA2902
41434	HLAA2902
41435	HLAA2902
41436	HLAA2902
41437	HLAA2902
41438	HLAA2902
41439	HLAA2902
41440	HLAA2902
41441	HLAA2902
41442	HLAA2902
41443	HLAA2902
41444	HLAA2902
41445	HLAA2902
41446	HLAA2902
41447	HLAA2902
41448	HLAA2902
41449	HLAA2902
41450	HLAA2902
41451	HLAA2902
41452	HLAA2902
41453	HLAA2902
41454	HLAA2902
41455	HLAA2902
41456	HLAA2902
41457	HLAA2902
41458	HLAA2902
41459	HLAA2902
41460	HLAA2902
41461	HLAA2902
41462	HLAA2902
41463	HLAA2902
41464	HLAA2902
41465	HLAA2902
41466	HLAA2902
41467	HLAA2902
41468	HLAA2902
41469	HLAA2902
41470	HLAA2902
41471	HLAA2902
41472	HLAA2902
41473	HLAA2902
41474	HLAA2902
41475	HLAA2902
41476	HLAA2902
41477	HLAA2902
41478	HLAA2902
41479	HLAA2902
41480	HLAA2902
41481	HLAA2902
41482	HLAA2902
41483	HLAA2902
41484	HLAA2902
41485	HLAA2902
41486	HLAA2902
41487	HLAA2902
41488	HLAA2902
41489	HLAA2902
41490	HLAA2902
41491	HLAA2902
41492	HLAA2902
41493	HLAA2902
41494	HLAA2902
41495	HLAA2902
41496	HLAA2902
41497	HLAA2902
41498	HLAA2902
41499	HLAA2902
41500	HLAA2902
41501	HLAA2902
41502	HLAA2902
41503	HLAA2902
41504	HLAA2902
41505	HLAA2902
41506	HLAA2902
41507	HLAA2902
41508	HLAA2902
41509	HLAA2902
41510	HLAA2902
41511	HLAA2902
41512	HLAA2902
41513	HLAA2902
41514	HLAA2902
41515	HLAA2902
41516	HLAA2902
41517	HLAA2902
